,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
157,Bangalore to Goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:30,11:30,13h 00m,INR 700,39 Seats available,2.3
158,Bangalore to Goa,Sea Bird Tourist,A/C Sleeper (2+1),22:15,11:15,13h 00m,INR 900,18 Seats available,2.5
159,Bangalore to Goa,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,11:15,13h 45m,INR 3000,1 Seat available,No rating
160,Bangalore to Goa,VRL Travels,A/C Seater / Sleeper (2+1),19:30,09:15,13h 45m,INR 700,23 Seats available,3.1
161,Bangalore to Goa,VRL Travels,A/C Sleeper (2+1),21:00,10:45,13h 45m,INR 900,19 Seats available,3.0
162,Bangalore to Goa,VRL Travels,NON A/C Sleeper (2+1),20:00,09:30,13h 30m,INR 800,23 Seats available,3.4
163,Goa to Pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,INR 735,30 Seats available,3.4
164,Goa to Pandharpur,SR Tours & Travels,A/C Sleeper (2+1),18:00,04:00,10h 00m,1035,21 Seats available,No rating
165,Belagavi to Goa,S R Travels,NON A/C Sleeper (2+1),01:00,06:00,05h 00m,INR 799,15 Seats available,1.7
166,Goa to Bangalore,Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,08:30,14h 00m,INR 900,16 Seats available,3.9
167,Goa to Bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,07:15,13h 15m,1499,14 Seats available,4.6
168,Goa to Bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,07:10,12h 40m,INR 1299,14 Seats available,4.5
169,Goa to Bangalore,VKV Travels,A/C Sleeper (2+1),14:30,02:30,12h 00m,1540,13 Seats available,4.5
170,Goa to Bangalore,IntrCity SmartBus,AC Sleeper (2+1),19:00,08:35,13h 35m,INR 1496,5 Seats available,4.3
171,Goa to Bangalore,Shanta Travels,NON A/C Sleeper (2+1),18:15,07:15,13h 00m,INR 1010,13 Seats available,4.1
172,Goa to Bangalore,Streamline tours and travels,A/C Sleeper (2+1),19:00,07:30,12h 30m,INR 1250,17 Seats available,4.0
173,Goa to Bangalore,Streamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,INR 1120,25 Seats available,3.9
174,Goa to Bangalore,Sea Bird Tourist,A/C Sleeper (2+1),20:30,09:30,13h 00m,INR 1300,18 Seats available,3.4
175,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),19:45,07:45,12h 00m,INR 950,11 Seats available,3.4
176,Goa to Bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,07:30,14h 00m,INR 900,7 Seats available,3.3
177,Goa to Bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),18:30,08:30,14h 00m,INR 900,16 Seats available,2.9
178,Goa to Bangalore,Anand Travels,NON A/C Sleeper (2+1),18:30,06:45,12h 15m,INR 1010,11 Seats available,2.8
179,Goa to Bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,18:00,07:30,13h 30m,786,12 Seats available,2.4
180,Goa to Bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,19:00,07:30,12h 30m,786,12 Seats available,2.4
181,Goa to Bangalore,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:00,09:00,12h 00m,INR 750,34 Seats available,3.3
182,Goa to Bangalore,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:00,07:30,12h 30m,INR 750,34 Seats available,2.3
183,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),18:00,07:45,13h 45m,INR 950,11 Seats available,3.2
184,Goa to Bangalore,Sea Bird Tourist,A/C Sleeper (2+1),17:00,07:00,14h 00m,INR 1000,10 Seats available,2.0
185,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),19:00,07:45,12h 45m,INR 950,11 Seats available,2.2
186,Goa to Bangalore,Sri Varalakshmi Travels,NON A/C Sleeper (1+2),19:00,07:20,12h 20m,INR 799,21 Seats available,3.6
187,Goa to Bangalore,Sri Tourist,A/C Sleeper (2+1),17:30,06:50,13h 20m,INR 1199,5 Seats available,3.6
188,Goa to Bangalore,Northern Travels,Bharat Benz A/C Sleeper (2+1),20:30,08:20,11h 50m,2850,36 Seats available,1.6
189,Goa to Bangalore,Janatha Travels,NON A/C Sleeper (2+1),19:00,06:35,11h 35m,INR 12345,17 Seats available,3.5
190,Goa to Bangalore,VRL Travels,NON A/C Sleeper (2+1),18:00,08:00,14h 00m,INR 1500,3 Seats available,4.1
191,Goa to Bangalore,VRL Travels,A/C Sleeper (2+1),20:00,10:00,14h 00m,INR 1200,12 Seats available,3.0
192,Goa to Bangalore,VRL Travels,A/C Seater / Sleeper (2+1),19:00,09:00,14h 00m,INR 800,20 Seats available,3.6
193,Solapur to Goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,INR 850,31 Seats available,3.1
194,Solapur to Goa,Humsafar Travels,A/C Sleeper (2+1),23:30,09:00,09h 30m,INR 1150,18 Seats available,3.0
195,Solapur to Goa,S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,INR 700,26 Seats available,2.6
196,Solapur to Goa,Sharma Travels,AC Sleeper (2+1),23:01,09:01,10h 00m,INR 1333,4 Seats available,3.9
197,Solapur to Goa,SR Tours & Travels,A/C Sleeper (2+1),18:00,05:30,11h 30m,1080,19 Seats available,No rating
198,Goa to Kolhapur(Maharashtra),Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,02:30,07h 30m,INR 420,26 Seats available,4.0
199,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),15:30,21:45,06h 15m,INR 550,5 Seats available,4.4
200,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),16:30,22:30,06h 00m,INR 550,11 Seats available,4.6
201,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),18:20,00:35,06h 15m,INR 636,31 Seats available,4.4
202,Goa to Kolhapur(Maharashtra),Amrutyog Travels,A/C Sleeper (2+1),19:00,02:30,07h 30m,INR 699,23 Seats available,4.4
203,Goa to Kolhapur(Maharashtra),Vaibhav Travels,A/C Sleeper (2+1),20:00,06:12,10h 12m,INR 500,19 Seats available,3.6
204,Goa to Kolhapur(Maharashtra),Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 400,13 Seats available,4.3
205,Goa to Kolhapur(Maharashtra),Anand Travels,NON A/C Sleeper (2+1),18:00,02:00,08h 00m,594,6 Seats available,2.8
206,Goa to Kolhapur(Maharashtra),SR Tours & Travels,A/C Sleeper (2+1),18:00,23:59,05h 59m,540,21 Seats available,No rating
207,Goa to Kolhapur(Maharashtra),Atmaram Travels Goa,AC Sleeper (2+1),18:30,00:45,06h 15m,INR 606,21 Seats available,2.8
208,Goa to Solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,29 Seats available,2.8
209,Goa to Solapur,Humsafar Travels,A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1150,6 Seats available,3.9
210,Goa to Solapur,IntrCity SmartBus,AC Sleeper (2+1),17:30,04:45,11h 15m,INR 1351,9 Seats available,3.3
211,Goa to Solapur,IntrCity SmartBus,AC Sleeper (2+1),16:30,04:00,11h 30m,INR 1264,11 Seats available,4.5
212,Goa to Solapur,IntrCity SmartBus,AC Sleeper (2+1),15:30,03:00,11h 30m,INR 1486,4 Seats available,4.1
213,Goa to Solapur,S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 600,31 Seats available,2.2
214,Goa to Solapur,SR Tours & Travels,A/C Sleeper (2+1),18:00,05:30,11h 30m,1080,21 Seats available,No rating
215,Goa to Sangola (Solapur),Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,29 Seats available,3.1
216,Goa to Sangola (Solapur),Humsafar Travels,A/C Sleeper (2+1),19:00,02:00,07h 00m,INR 1150,6 Seats available,3.1
217,Goa to Sangola (Solapur),SR Tours & Travels,A/C Sleeper (2+1),18:00,03:30,09h 30m,810,21 Seats available,No rating
218,Sangola (Solapur) to Goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,34 Seats available,2.6
219,Sangola (Solapur) to Goa,SR Tours & Travels,A/C Sleeper (2+1),20:30,05:30,09h 00m,1035,21 Seats available,No rating
220,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,17:15,01h 45m,INR 200,41 Seats available,4.2
221,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,INR 200,39 Seats available,4.9
222,Goa to Sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,29 Seats available,3.4
223,Goa to Sangli,Humsafar Travels,A/C Sleeper (2+1),19:00,02:35,07h 35m,INR 1150,6 Seats available,4.0
224,Goa to Sangli,Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,INR 500,20 Seats available,3.6
225,Goa to Sangli,SR Tours & Travels,A/C Sleeper (2+1),18:00,01:45,07h 45m,585,21 Seats available,No rating
226,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,4.3
227,Goa to Miraj,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,26 Seats available,2.6
228,Goa to Miraj,Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 500,20 Seats available,3.6
229,Goa to Miraj,Humsafar Travels,A/C Sleeper (2+1),19:00,02:05,07h 05m,INR 1150,6 Seats available,2.6
230,Goa to Miraj,SR Tours & Travels,A/C Sleeper (2+1),18:00,02:00,08h 00m,630,21 Seats available,No rating
231,Goa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,INR 200,41 Seats available,4.4
232,Shivamogga to Goa,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 700,27 Seats available,4.7
233,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,4.6
234,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,3.5
235,Goa to Satara,Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 820,16 Seats available,4.3
236,Goa to Satara,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,06:10,07h 40m,INR 850,16 Seats available,4.8
237,Goa to Satara,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 849,13 Seats available,4.3
238,Goa to Satara,Anand Travels,NON A/C Sleeper (2+1),18:00,03:30,09h 30m,639,10 Seats available,3.8
239,Goa to Satara,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:41,09h 40m,INR 600,4 Seats available,4.4
240,Goa to Satara,Atmaram Gobus,NON A/C Sleeper (2+1),21:02,06:17,09h 15m,INR 599,17 Seats available,4.7
241,Goa to Satara,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 799,11 Seats available,4.4
242,Goa to Satara,Amrutyog Travels,A/C Sleeper (2+1),19:00,05:00,10h 00m,INR 699,23 Seats available,4.4
243,Goa to Satara,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 599,10 Seats available,3.7
244,Goa to Satara,IntrCity SmartBus,AC Sleeper (2+1),17:00,02:00,09h 00m,INR 2018,30 Seats available,4.4
