,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
453,Guntur (Andhra Pradesh) to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 990,13 Seats available,3.7
454,Guntur (Andhra Pradesh) to Hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),22:30,05:30,07h 00m,INR 900,16 Seats available,5.0
455,Guntur (Andhra Pradesh) to Hyderabad,Teja Tours and Travels,A/C Sleeper (2+1),23:00,06:00,07h 00m,INR 880,15 Seats available,4.9
456,Guntur (Andhra Pradesh) to Hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 580,18 Seats available,4.0
457,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00,05:45,06h 45m,INR 800,14 Seats available,3.0
458,Guntur (Andhra Pradesh) to Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),22:20,05:10,06h 50m,INR 650,32 Seats available,3.2
459,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:15,04:55,05h 40m,INR 990,9 Seats available,3.1
460,Guntur (Andhra Pradesh) to Hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:00,05:30,06h 30m,INR 800,34 Seats available,2.8
461,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),23:10,05:00,05h 50m,INR 799,22 Seats available,3.5
462,Guntur (Andhra Pradesh) to Hyderabad,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:20,05:00,06h 40m,INR 699,10 Seats available,4.7
463,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,INR 599,19 Seats available,2.5
464,Guntur (Andhra Pradesh) to Hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:15,06:00,07h 45m,998,20 Seats available,3.2
465,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),21:25,06:50,09h 25m,INR 950,22 Seats available,2.6
466,Guntur (Andhra Pradesh) to Hyderabad,Moonlight Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,INR 800,22 Seats available,2.3
467,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),22:15,04:50,06h 35m,INR 890,17 Seats available,2.4
468,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),14:45,21:30,06h 45m,INR 790,4 Seats available,2.5
469,Guntur (Andhra Pradesh) to Hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,532,19 Seats available,1.8
470,Guntur (Andhra Pradesh) to Hyderabad,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:30,05:45,07h 15m,INR 900,18 Seats available,3.3
471,Guntur (Andhra Pradesh) to Hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),22:00,05:15,07h 15m,INR 549,15 Seats available,3.2
472,Guntur (Andhra Pradesh) to Hyderabad,Mozo travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,INR 799,15 Seats available,4.5
473,Guntur (Andhra Pradesh) to Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),22:20,05:10,06h 50m,INR 650,33 Seats available,3.1
474,Guntur (Andhra Pradesh) to Hyderabad,Sravani Travels,A/C Seater / Sleeper (2+1),23:00,06:20,07h 20m,INR 820,15 Seats available,3.4
475,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:10,04:50,05h 40m,INR 990,30 Seats available,2.8
476,Guntur (Andhra Pradesh) to Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),23:30,05:05,05h 35m,INR 790,20 Seats available,2.7
477,Guntur (Andhra Pradesh) to Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 575,30 Seats available,2.7
478,Guntur (Andhra Pradesh) to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),22:50,06:00,07h 10m,1329,14 Seats available,2.3
479,Guntur (Andhra Pradesh) to Hyderabad,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),22:15,05:00,06h 45m,INR 899,24 Seats available,3.0
480,Guntur (Andhra Pradesh) to Hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45,05:30,06h 45m,INR 900,19 Seats available,2.9
481,Guntur (Andhra Pradesh) to Hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 599,20 Seats available,2.7
482,Guntur (Andhra Pradesh) to Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),22:35,05:40,07h 05m,INR 999,26 Seats available,2.2
483,Guntur (Andhra Pradesh) to Hyderabad,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:00,04:00,07h 00m,INR 999,37 Seats available,1.3
484,Godavarikhani to Hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),16:30,21:55,05h 25m,INR 890,20 Seats available,2.7
485,Godavarikhani to Hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:40,04h 40m,INR 600,14 Seats available,2.9
486,Kodad to Hyderabad,TSRTC - 2991,RAJDHANI (A.C. Semi Sleeper),13:05,15:50,02h 45m,INR 351,37 Seats available,2.9
487,Kodad to Hyderabad,TSRTC - 1805,RAJADHANI AC (CONVERTED METRO LUXURY),13:30,16:30,03h 00m,INR 351,36 Seats available,3.3
488,Kodad to Hyderabad,TSRTC - 40162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:20,17:10,02h 50m,INR 289,33 Seats available,2.8
489,Kodad to Hyderabad,TSRTC - 1468,RAJDHANI (A.C. Semi Sleeper),14:25,17:10,02h 45m,INR 351,17 Seats available,2.3
490,Kodad to Hyderabad,TSRTC - 1547,RAJDHANI (A.C. Semi Sleeper),14:45,17:50,03h 05m,INR 351,26 Seats available,2.8
491,Kodad to Hyderabad,TSRTC - 9945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,18:00,03h 15m,INR 289,33 Seats available,1.8
492,Kodad to Hyderabad,TSRTC - 40331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,18:30,03h 00m,INR 289,32 Seats available,4.4
493,Kodad to Hyderabad,TSRTC - 1432,RAJDHANI (A.C. Semi Sleeper),16:10,19:15,03h 05m,INR 351,37 Seats available,2.4
494,Kodad to Hyderabad,TSRTC - 40362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:10,19:00,02h 50m,INR 289,31 Seats available,3.9
495,Kodad to Hyderabad,TSRTC - 1402,Rajdhani (AC Semi Sleeper 2+2),16:25,19:30,03h 05m,INR 351,36 Seats available,3.2
496,Kodad to Hyderabad,TSRTC - 40562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:40,19:30,02h 50m,INR 289,29 Seats available,5.0
497,Kodad to Hyderabad,TSRTC - 40110,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,00:20,07h 20m,INR 289,33 Seats available,2.4
498,Kodad to Hyderabad,TSRTC - 1426,Rajdhani (AC Semi Sleeper 2+2),17:20,20:10,02h 50m,INR 351,36 Seats available,2.8
499,Kodad to Hyderabad,TSRTC - 40310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,20:20,03h 00m,INR 289,33 Seats available,4.6
500,Kodad to Hyderabad,TSRTC - 40531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:40,20:50,03h 10m,INR 289,33 Seats available,2.1
501,Kodad to Hyderabad,TSRTC - 1102,RAJDHANI (A.C. Semi Sleeper),17:45,20:30,02h 45m,INR 351,29 Seats available,3.8
502,Kodad to Hyderabad,TSRTC - 30362,RAJDHANI (A.C. Semi Sleeper),18:05,20:50,02h 45m,INR 351,29 Seats available,4.0
503,Kodad to Hyderabad,TSRTC - 40510,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,21:20,02h 50m,INR 289,33 Seats available,2.5
504,Kodad to Hyderabad,TSRTC - 40731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,21:50,02h 50m,INR 289,33 Seats available,4.0
505,Kodad to Hyderabad,TSRTC - 4080,RAJDHANI (A.C. Semi Sleeper),19:25,21:50,02h 25m,INR 351,37 Seats available,1.6
506,Kodad to Hyderabad,TSRTC - 40710,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,22:20,02h 50m,INR 289,33 Seats available,4.1
507,Kodad to Hyderabad,TSRTC - 1412,RAJDHANI (A.C. Semi Sleeper),19:45,22:30,02h 45m,INR 351,37 Seats available,3.3
508,Kodad to Hyderabad,TSRTC - 40962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,22:40,02h 50m,INR 289,33 Seats available,3.5
509,Kodad to Hyderabad,TSRTC - 40931,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,23:00,03h 00m,INR 289,33 Seats available,2.0
510,Kodad to Hyderabad,TSRTC - 40910,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,23:20,02h 50m,INR 289,33 Seats available,3.6
511,Kodad to Hyderabad,TSRTC - 7663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35,23:35,03h 00m,INR 289,33 Seats available,3.3
512,Kodad to Hyderabad,TSRTC - 41162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,23:55,03h 15m,INR 289,33 Seats available,2.5
513,Kodad to Hyderabad,TSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),20:45,23:30,02h 45m,INR 351,36 Seats available,5.0
514,Kodad to Hyderabad,TSRTC - 41131,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,00:40,03h 40m,INR 289,33 Seats available,2.9
515,Kodad to Hyderabad,TSRTC - 30110,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),21:05,01:40,04h 35m,INR 351,41 Seats available,3.2
516,Kodad to Hyderabad,TSRTC - 41362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,00:55,03h 15m,INR 289,33 Seats available,2.9
517,Kodad to Hyderabad,TSRTC - 41331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,00:55,02h 55m,INR 289,33 Seats available,5.0
518,Kodad to Hyderabad,TSRTC - 41310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,01:20,03h 00m,INR 289,33 Seats available,3.6
519,Kodad to Hyderabad,TSRTC - 1450,RAJADHANI AC (CONVERTED METRO LUXURY),22:25,01:10,02h 45m,INR 351,36 Seats available,4.1
520,Kodad to Hyderabad,TSRTC - 41562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,01:55,03h 15m,INR 289,33 Seats available,4.0
521,Kodad to Hyderabad,TSRTC - 41531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,01:45,02h 45m,INR 289,33 Seats available,4.6
522,Kodad to Hyderabad,TSRTC - 41762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,02:35,03h 15m,INR 289,33 Seats available,3.3
523,Kodad to Hyderabad,NueGo,Electric A/C Seater (2+2),13:30,17:35,04h 05m,379,17 Seats available,4.1
524,Kodad to Hyderabad,NueGo,Electric A/C Seater (2+2),13:45,17:35,03h 50m,332,17 Seats available,3.5
525,Kodad to Hyderabad,NueGo,Electric A/C Seater (2+2),15:20,19:10,03h 50m,379,1 Seat available,4.8
526,Kodad to Hyderabad,NueGo,Electric A/C Seater (2+2),16:45,20:35,03h 50m,631,3 Seats available,3.4
527,Kodad to Hyderabad,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),18:00,21:50,03h 50m,INR 399,24 Seats available,3.3
528,Kodad to Hyderabad,NueGo,Electric A/C Seater (2+2),18:20,22:10,03h 50m,390,3 Seats available,4.3
529,Kodad to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),17:10,21:30,04h 20m,INR 790,6 Seats available,2.7
530,Hyderabad to Bhadrachalam,TSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,23:00,08h 00m,INR 627,32 Seats available,3.7
531,Hyderabad to Bhadrachalam,TSRTC - 8796,LAHARI A/C SLEEPER CUM SEATER,15:40,22:40,07h 00m,INR 627,37 Seats available,3.0
532,Hyderabad to Bhadrachalam,TSRTC - 1320,Lahari A/C sleeper,15:55,23:50,07h 55m,INR 627,32 Seats available,2.7
533,Hyderabad to Bhadrachalam,TSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,23:30,07h 30m,INR 517,33 Seats available,4.3
534,Hyderabad to Bhadrachalam,TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,00:30,07h 30m,INR 517,29 Seats available,3.8
535,Hyderabad to Bhadrachalam,TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,01:50,07h 30m,INR 517,31 Seats available,3.7
536,Hyderabad to Bhadrachalam,TSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04:45,09h 15m,INR 517,31 Seats available,4.3
537,Hyderabad to Bhadrachalam,TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,02:40,07h 00m,INR 627,32 Seats available,4.3
538,Hyderabad to Bhadrachalam,TSRTC - 4160,RAJDHANI (A.C. Semi Sleeper),20:00,04:20,08h 20m,INR 627,22 Seats available,2.7
539,Hyderabad to Bhadrachalam,TSRTC - 8719,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:30,09h 30m,INR 517,18 Seats available,4.3
540,Hyderabad to Bhadrachalam,TSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,04:10,07h 30m,INR 517,30 Seats available,4.3
541,Hyderabad to Bhadrachalam,TSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:45,07h 30m,INR 517,25 Seats available,4.5
542,Hyderabad to Bhadrachalam,TSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06:00,07h 00m,INR 517,29 Seats available,4.1
543,Hyderabad to Bhadrachalam,TSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,06:50,07h 30m,INR 517,27 Seats available,3.7
544,Hyderabad to Bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 800,21 Seats available,4.6
545,Hyderabad to Bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 800,12 Seats available,4.5
546,Hyderabad to Bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:50,08h 30m,INR 500,26 Seats available,4.1
547,Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,05:45,07h 30m,INR 630,25 Seats available,4.3
548,Hyderabad to Bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),22:50,05:15,06h 25m,INR 700,20 Seats available,4.0
549,Hyderabad to Bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,06:30,07h 55m,INR 500,27 Seats available,4.0
550,Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,NON A/C Seater (2+2),22:15,05:45,07h 30m,INR 500,30 Seats available,3.8
551,Hyderabad to Bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:50,08h 30m,INR 670,25 Seats available,4.3
552,Hyderabad to Bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,INR 470,25 Seats available,3.4
553,Hyderabad to Bhadrachalam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,06:30,07h 00m,INR 500,23 Seats available,2.9
554,Hyderabad to Bhadrachalam,Sai Krishna Bus Service,NON AC Seater / Sleeper 2+1,21:15,03:50,06h 35m,INR 850,42 Seats available,1.9
555,Hyderabad to Bhadrachalam,Maa Bankeshwari -Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:15,02:30,07h 15m,475,40 Seats available,2.1
556,Hyderabad to Bhadrachalam,Gupta Travels Galaxy,A/C Sleeper (2+1),17:15,22:45,05h 30m,INR 800,19 Seats available,2.0
557,Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,05:45,07h 30m,2850,32 Seats available,4.5
558,Hyderabad to Bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,INR 450,24 Seats available,3.5
559,Hyderabad to Bhadrachalam,Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),21:00,04:00,07h 00m,475,28 Seats available,1.9
560,Hyderabad to Bhadrachalam,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),16:00,23:50,07h 50m,INR 750,29 Seats available,1.9
561,Hyderabad to Bhadrachalam,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:20,06:50,08h 30m,INR 3000,23 Seats available,2.5
562,Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,3800,24 Seats available,4.0
563,Hyderabad to Bhadrachalam,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),17:00,23:40,06h 40m,INR 1300,49 Seats available,1.9
564,Hyderabad to Kothagudem,TSRTC - 8873,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:20,19:25,06h 05m,INR 451,31 Seats available,3.1
565,Hyderabad to Kothagudem,TSRTC - 8951,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:00,06h 00m,INR 451,32 Seats available,4.5
566,Hyderabad to Kothagudem,TSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,22:15,07h 15m,INR 548,33 Seats available,2.6
567,Hyderabad to Kothagudem,TSRTC - 64188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,21:25,06h 25m,INR 451,31 Seats available,4.7
568,Hyderabad to Kothagudem,TSRTC - 8796,LAHARI A/C SLEEPER CUM SEATER,15:40,21:30,05h 50m,INR 548,37 Seats available,3.8
569,Hyderabad to Kothagudem,TSRTC - 1320,Lahari A/C sleeper,15:55,22:40,06h 45m,INR 548,32 Seats available,2.6
570,Hyderabad to Kothagudem,TSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,22:30,06h 30m,INR 451,33 Seats available,3.8
571,Hyderabad to Kothagudem,TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,23:30,06h 30m,INR 451,29 Seats available,4.8
572,Hyderabad to Kothagudem,TSRTC - 8869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:40,23:40,06h 00m,INR 451,1 Seat available,3.8
573,Hyderabad to Kothagudem,TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,00:50,06h 30m,INR 451,31 Seats available,4.1
574,Hyderabad to Kothagudem,TSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:40,08h 10m,INR 451,31 Seats available,3.9
575,Hyderabad to Kothagudem,TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,01:40,06h 00m,INR 548,32 Seats available,3.9
576,Hyderabad to Kothagudem,TSRTC - 4160,RAJDHANI (A.C. Semi Sleeper),20:00,03:20,07h 20m,INR 548,32 Seats available,3.6
577,Hyderabad to Kothagudem,TSRTC - 8719,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,INR 451,25 Seats available,4.8
578,Hyderabad to Kothagudem,TSRTC - 6906,Deluxe (Non AC Seater 2+2),20:20,02:40,06h 20m,INR 396,28 Seats available,3.8
579,Hyderabad to Kothagudem,TSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:10,06h 30m,INR 451,30 Seats available,4.8
580,Hyderabad to Kothagudem,TSRTC - 8902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03:30,06h 45m,INR 451,30 Seats available,4.5
581,Hyderabad to Kothagudem,TSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:45,06h 30m,INR 451,30 Seats available,3.7
582,Hyderabad to Kothagudem,TSRTC - 9984,Lahari Non A/C Sleeper Cum Seater,21:30,04:15,06h 45m,INR 451,36 Seats available,3.7
583,Hyderabad to Kothagudem,TSRTC - 8875,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:45,06h 15m,INR 451,32 Seats available,4.8
584,Hyderabad to Kothagudem,TSRTC - 9970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:15,06h 00m,INR 451,28 Seats available,4.1
585,Hyderabad to Kothagudem,TSRTC - 8872,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,04:50,06h 10m,INR 451,30 Seats available,3.9
586,Hyderabad to Kothagudem,TSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:00,06h 00m,INR 451,29 Seats available,3.7
587,Hyderabad to Kothagudem,TSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,05:50,06h 30m,INR 451,27 Seats available,3.7
588,Hyderabad to Kothagudem,TSRTC - 8877,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,06:15,06h 20m,INR 451,30 Seats available,4.8
589,Hyderabad to Kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 800,23 Seats available,4.8
590,Hyderabad to Kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 800,10 Seats available,4.5
591,Hyderabad to Kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:30,06h 55m,INR 500,27 Seats available,4.4
592,Hyderabad to Kothagudem,SAIRAJ TRAVELS,NON A/C Seater (2+2),22:15,05:00,06h 45m,INR 500,31 Seats available,4.0
593,Hyderabad to Kothagudem,Morning Star Travels,A/C Sleeper (2+1),22:50,04:30,05h 40m,INR 700,20 Seats available,3.9
594,Hyderabad to Kothagudem,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,05:00,06h 45m,INR 630,28 Seats available,4.3
595,Hyderabad to Kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:55,08h 35m,INR 500,26 Seats available,4.4
596,Hyderabad to Kothagudem,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,04:50,07h 30m,INR 670,25 Seats available,4.7
597,Hyderabad to Kothagudem,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:15,05h 45m,INR 500,34 Seats available,2.9
598,Hyderabad to Kothagudem,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 470,32 Seats available,2.9
599,Hyderabad to Kothagudem,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),16:00,23:00,07h 00m,INR 700,25 Seats available,1.2
600,Hyderabad to Kothagudem,SAIRAJ TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,05:00,06h 45m,2850,32 Seats available,4.1
601,Hyderabad to Kothagudem,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:00,06h 45m,3800,24 Seats available,4.1
602,Hyderabad to Kothagudem,Gupta Travels Galaxy,A/C Sleeper (2+1),17:15,21:45,04h 30m,INR 800,17 Seats available,2.2
603,Hyderabad to Kothagudem,Maa Bankeshwari -Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:15,01:00,05h 45m,618,50 Seats available,2.2
604,Hyderabad to Kothagudem,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:20,05:10,06h 50m,INR 3000,23 Seats available,2.9
605,Hyderabad to Kothagudem,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 450,25 Seats available,2.9
606,Hyderabad to Kothagudem,Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),21:00,03:45,06h 45m,855,28 Seats available,2.2
607,Hyderabad to Kothagudem,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),17:00,22:45,05h 45m,INR 1300,49 Seats available,1.2
608,Jagityal to Hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:55,06h 25m,760,41 Seats available,3.0
609,Jagityal to Hyderabad,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,22:00,04h 30m,1140,38 Seats available,3.0
610,Hyderabad to Kurnool,APSRTC - 51065,Super Luxury (Non AC Seater 2+2 Push Back),14:15,19:15,05h 00m,INR 344,32 Seats available,4.1
611,Hyderabad to Kurnool,APSRTC - 51353,Super Luxury (Non AC Seater 2+2 Push Back),14:45,18:45,04h 00m,INR 344,34 Seats available,2.5
612,Hyderabad to Kurnool,APSRTC - 51451,Super Luxury (Non AC Seater 2+2 Push Back),15:30,20:00,04h 30m,INR 344,32 Seats available,2.3
613,Hyderabad to Kurnool,APSRTC - 51051,Super Luxury (Non AC Seater 2+2 Push Back),16:45,21:30,04h 45m,INR 344,32 Seats available,2.8
614,Hyderabad to Kurnool,APSRTC - 5355,Super Luxury (Non AC Seater 2+2 Push Back),16:45,20:45,04h 00m,INR 344,34 Seats available,3.7
615,Hyderabad to Kurnool,APSRTC - 5652,Super Luxury (Non AC Seater 2+2 Push Back),17:15,23:59,06h 44m,INR 376,25 Seats available,3.5
616,Hyderabad to Kurnool,APSRTC - 9295,Super Luxury (Non AC Seater 2+2 Push Back),17:15,21:30,04h 15m,INR 344,33 Seats available,2.9
617,Hyderabad to Kurnool,APSRTC - 6138,Super Luxury (Non AC Seater 2+2 Push Back),17:45,00:20,06h 35m,INR 396,33 Seats available,3.8
618,Hyderabad to Kurnool,APSRTC - 5664,Super Luxury (Non AC Seater 2+2 Push Back),17:45,22:15,04h 30m,INR 344,33 Seats available,4.0
619,Hyderabad to Kurnool,APSRTC - 6175,Super Luxury (Non AC Seater 2+2 Push Back),18:30,23:00,04h 30m,INR 344,33 Seats available,4.3
620,Hyderabad to Kurnool,APSRTC - 47144,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:30,23:55,05h 25m,INR 581,44 Seats available,2.0
621,Hyderabad to Kurnool,APSRTC - 5682,INDRA(A.C. Seater),18:45,23:00,04h 15m,INR 354,35 Seats available,3.7
622,Hyderabad to Kurnool,APSRTC - 5443,VENNELA (A.C. SLEEPER),19:00,00:45,05h 45m,INR 676,17 Seats available,3.8
623,Hyderabad to Kurnool,APSRTC - 5421,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:30,04h 30m,INR 344,34 Seats available,4.7
624,Hyderabad to Kurnool,APSRTC - 5419,VENNELA (A.C. SLEEPER),19:30,01:15,05h 45m,INR 676,19 Seats available,3.7
