,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
322,Kottayam to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,23:20,07h 15m,INR 332,36 Seats available,3.2
323,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,23:20,06h 50m,INR 475,9 Seats available,3.2
324,Kottayam to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,23:59,06h 59m,INR 332,47 Seats available,3.2
325,Kottayam to Kozhikode,KSRTC (Kerala) - 542,Super Express Non AC Seater Air Bus (2+2),17:30,01:00,07h 30m,INR 386,14 Seats available,3.2
326,Kottayam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,01:25,07h 45m,INR 341,19 Seats available,3.2
327,Kottayam to Kozhikode,KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),18:00,00:50,06h 50m,INR 463,21 Seats available,3.2
328,Kottayam to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,INR 494,33 Seats available,3.2
329,Kottayam to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,INR 370,25 Seats available,3.2
330,Kottayam to Kozhikode,KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),18:45,00:35,05h 50m,INR 494,28 Seats available,3.2
331,Kottayam to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,01:30,06h 40m,INR 475,21 Seats available,3.2
332,Kottayam to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,19:05,01:10,06h 05m,INR 924,16 Seats available,1.8
333,Kottayam to Kozhikode,KSRTC (Kerala) - 1106,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,19:40,02:50,07h 10m,INR 494,4 Seats available,3.2
334,Kottayam to Kozhikode,KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,INR 381,21 Seats available,3.2
335,Kottayam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,INR 355,35 Seats available,3.2
336,Kottayam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,INR 350,10 Seats available,3.2
337,Kottayam to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,20:55,03:10,06h 15m,INR 475,23 Seats available,3.2
338,Kottayam to Kozhikode,KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),21:00,03:30,06h 30m,INR 332,42 Seats available,3.2
339,Kottayam to Kozhikode,KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,03:45,06h 30m,INR 332,44 Seats available,3.2
340,Kottayam to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,04:40,07h 20m,INR 332,47 Seats available,3.2
341,Kottayam to Kozhikode,KSRTC (Kerala) - 523,Super Express Non AC Seater Air Bus (2+2),21:30,02:20,04h 50m,INR 381,2 Seats available,3.4
342,Kottayam to Kozhikode,KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),21:35,03:25,05h 50m,INR 494,14 Seats available,3.2
343,Kottayam to Kozhikode,KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,04:15,06h 25m,INR 332,36 Seats available,3.1
344,Kottayam to Kozhikode,KSRTC (Kerala) - 1199,Super Express Non AC Seater Air Bus (2+2),21:55,04:05,06h 10m,INR 381,3 Seats available,3.2
345,Kottayam to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,INR 381,1 Seat available,2.9
346,Kottayam to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,05:10,06h 30m,INR 475,6 Seats available,3.2
347,Kottayam to Kozhikode,KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,INR 332,3 Seats available,3.2
348,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 700,24 Seats available,2.8
349,Kottayam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,INR 700,17 Seats available,3.8
350,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:15,02:29,07h 14m,INR 750,20 Seats available,3.8
351,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,INR 900,23 Seats available,3.8
352,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,INR 1100,11 Seats available,3.2
353,Kottayam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 800,32 Seats available,3.2
354,Kottayam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:00,04:30,05h 30m,INR 1000,18 Seats available,3.2
355,Kottayam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),18:30,02:30,08h 00m,INR 800,35 Seats available,2.9
356,Thrissur to Kozhikode,KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),18:00,21:45,03h 45m,INR 181,50 Seats available,2.9
357,Thrissur to Kozhikode,KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),18:10,21:30,03h 20m,INR 181,48 Seats available,2.9
358,Thrissur to Kozhikode,KSRTC (Kerala) - 74,Swift Deluxe Non AC Air Bus (2+2),19:05,21:55,02h 50m,INR 278,38 Seats available,2.9
359,Thrissur to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,INR 181,46 Seats available,2.9
360,Thrissur to Kozhikode,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),19:30,22:15,02h 45m,INR 278,12 Seats available,2.9
361,Thrissur to Kozhikode,KSRTC (Kerala) - 831,Super Fast Non AC Seater (2+3),19:35,22:25,02h 50m,INR 166,50 Seats available,2.9
362,Thrissur to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),19:40,23:00,03h 20m,INR 181,41 Seats available,2.9
363,Thrissur to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,INR 174,40 Seats available,2.9
364,Thrissur to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),19:45,23:20,03h 35m,INR 181,43 Seats available,2.9
365,Thrissur to Kozhikode,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),19:50,23:05,03h 15m,INR 278,22 Seats available,2.9
366,Thrissur to Kozhikode,KSRTC (Kerala) - 994,Super Fast Non AC Seater (2+3),20:00,00:05,04h 05m,INR 174,43 Seats available,2.9
367,Thrissur to Kozhikode,KSRTC (Kerala) - 2712,Super Fast Non AC Seater (2+3),20:00,22:50,02h 50m,INR 166,49 Seats available,2.9
368,Thrissur to Kozhikode,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),20:25,23:50,03h 25m,INR 278,9 Seats available,2.9
369,Thrissur to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),20:26,23:16,02h 50m,INR 278,38 Seats available,2.9
370,Thrissur to Kozhikode,KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,INR 174,42 Seats available,2.9
371,Thrissur to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),20:40,23:35,02h 55m,INR 278,29 Seats available,2.9
372,Thrissur to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),20:45,23:59,03h 14m,INR 181,46 Seats available,2.9
373,Thrissur to Kozhikode,KSRTC (Kerala) - 665,Super Fast Non AC Seater (2+3),20:50,00:15,03h 25m,INR 181,42 Seats available,2.9
374,Thrissur to Kozhikode,KSRTC (Kerala) - 1211,AC MULTI AXLE,20:55,00:05,03h 10m,INR 504,38 Seats available,2.9
375,Thrissur to Kozhikode,KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),21:00,00:00,03h 00m,INR 201,18 Seats available,2.9
376,Thrissur to Kozhikode,KSRTC (Kerala) - 1901,Super Fast Non AC Seater (2+3),21:20,00:30,03h 10m,INR 181,48 Seats available,2.9
377,Thrissur to Kozhikode,KSRTC (Kerala) - 2367,Low Floor AC Seater 2+2,21:30,00:30,03h 00m,INR 253,23 Seats available,2.9
378,Thrissur to Kozhikode,KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),21:35,00:50,03h 15m,INR 258,20 Seats available,2.9
379,Thrissur to Kozhikode,KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),21:40,00:35,02h 55m,INR 278,30 Seats available,2.9
380,Thrissur to Kozhikode,KSRTC (Kerala) - 2723,Super Fast Non AC Seater (2+3),21:45,01:10,03h 25m,INR 174,38 Seats available,2.9
381,Thrissur to Kozhikode,KSRTC (Kerala) - 542,Super Express Non AC Seater Air Bus (2+2),21:50,01:00,03h 10m,INR 201,11 Seats available,2.9
382,Thrissur to Kozhikode,KSRTC (Kerala) - 594,Super Express Non AC Seater Air Bus (2+2),21:55,01:25,03h 30m,INR 201,15 Seats available,2.9
383,Thrissur to Kozhikode,KSRTC (Kerala) - 486,Super Express Non AC Seater Air Bus (2+2),22:00,00:30,02h 30m,INR 216,17 Seats available,2.9
384,Thrissur to Kozhikode,KSRTC (Kerala) - 819,Super Fast Non AC Seater (2+3),22:05,01:45,03h 40m,INR 181,47 Seats available,2.9
385,Thrissur to Kozhikode,KSRTC (Kerala) - 1955,Super Fast Non AC Seater (2+3),22:20,01:35,03h 15m,INR 181,32 Seats available,2.9
386,Thrissur to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,22:25,01:30,03h 05m,INR 253,23 Seats available,2.9
387,Thrissur to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,22:30,01:10,02h 40m,INR 504,13 Seats available,2.9
388,Thrissur to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),22:35,01:50,03h 15m,INR 201,26 Seats available,2.9
389,Thrissur to Kozhikode,KSRTC (Kerala) - 515,Super Express Non AC Seater Air Bus (2+2),22:55,01:25,02h 30m,INR 216,6 Seats available,2.9
390,Thrissur to Kozhikode,KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),23:00,02:20,03h 20m,INR 181,42 Seats available,2.9
391,Thrissur to Kozhikode,KSRTC (Kerala) - 570,Super Express Non AC Seater Air Bus (2+2),23:05,01:45,02h 40m,INR 216,26 Seats available,2.9
392,Thrissur to Kozhikode,KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),23:10,02:10,03h 00m,INR 216,21 Seats available,2.9
393,Thrissur to Kozhikode,KSRTC (Kerala) - 312,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,33 Seats available,2.9
394,Thrissur to Kozhikode,KSRTC (Kerala) - 1106,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,23:25,02:50,03h 25m,INR 278,4 Seats available,2.9
395,Thrissur to Kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,23:25,02:30,03h 05m,INR 253,23 Seats available,2.9
396,Thrissur to Kozhikode,KSRTC (Kerala) - 585,Super Express Non AC Seater Air Bus (2+2),23:30,02:55,03h 25m,INR 201,25 Seats available,2.9
397,Thrissur to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),23:45,03:10,03h 25m,INR 174,24 Seats available,2.9
398,Thrissur to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),22:27,01:45,03h 18m,480,20 Seats available,4.3
399,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:30,01:25,02h 55m,INR 1100,11 Seats available,3.2
400,Thrissur to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),22:30,01:00,02h 30m,INR 700,17 Seats available,3.8
401,Thrissur to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,INR 800,19 Seats available,4.0
402,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:20,02:15,02h 55m,549,16 Seats available,4.0
403,Kozhikode to Kalpetta (kerala),Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:35,14:25,01h 50m,INR 300,26 Seats available,4.1
404,Kozhikode to Kalpetta (kerala),Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:35,15:40,03h 05m,INR 300,27 Seats available,4.1
405,Kozhikode to Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),14:15,16:40,02h 25m,INR 1000,21 Seats available,3.2
406,Coimbatore to Ooty,KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),19:00,21:30,02h 30m,INR 103,44 Seats available,4.0
407,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),15:30,17:25,01h 55m,INR 111,22 Seats available,2.4
408,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),17:10,19:00,01h 50m,INR 145,27 Seats available,3.8
409,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),17:15,19:15,02h 00m,INR 111,44 Seats available,3.6
410,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),17:31,20:16,02h 45m,INR 108,38 Seats available,2.7
411,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),18:01,20:40,02h 39m,INR 129,19 Seats available,3.6
412,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),18:40,20:34,01h 54m,INR 134,24 Seats available,3.6
413,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,INR 145,25 Seats available,3.6
414,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,INR 111,42 Seats available,3.6
415,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1378,AC MULTI AXLE,19:20,20:50,01h 30m,INR 227,16 Seats available,3.6
416,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),19:35,21:35,02h 00m,INR 108,47 Seats available,3.6
417,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,INR 145,19 Seats available,3.6
418,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,INR 111,39 Seats available,3.6
419,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,INR 129,13 Seats available,3.6
420,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 409,Super Express Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,INR 145,27 Seats available,3.6
421,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,INR 134,37 Seats available,3.6
422,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,INR 134,17 Seats available,3.6
423,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),20:50,23:00,02h 10m,INR 111,47 Seats available,3.6
424,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,20:55,22:20,01h 25m,INR 227,8 Seats available,3.6
425,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,21:05,22:50,01h 45m,INR 155,15 Seats available,3.6
426,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,INR 111,23 Seats available,3.6
427,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 586,Super Express Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,INR 129,25 Seats available,3.6
428,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,INR 108,36 Seats available,3.6
429,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 407,Super Express Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,INR 145,6 Seats available,3.6
430,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,INR 111,47 Seats available,3.6
431,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,INR 145,10 Seats available,3.9
432,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),22:31,00:50,02h 19m,INR 145,14 Seats available,3.6
433,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2072,Super Express Non AC Seater Air Bus (2+2),22:55,00:30,01h 35m,INR 145,5 Seats available,3.6
434,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),23:30,01:20,01h 50m,INR 145,22 Seats available,3.6
435,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 850,5 Seats available,4.0
436,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 700,5 Seats available,4.0
437,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,INR 850,5 Seats available,4.0
438,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,INR 700,5 Seats available,4.0
439,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,INR 700,41 Seats available,4.0
440,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,INR 700,41 Seats available,4.0
441,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,23:29,01h 59m,INR 750,8 Seats available,3.8
442,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:30,23:29,03h 59m,INR 750,8 Seats available,3.8
443,Kalpetta (kerala) to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),21:00,23:30,02h 30m,INR 500,25 Seats available,3.3
