,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
364,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,INR 756,9 Seats available,4.2
365,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,INR 461,25 Seats available,3.9
366,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,INR 751,34 Seats available,4.8
367,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,INR 427,37 Seats available,3.9
368,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,INR 429,37 Seats available,3.7
369,Dharamshala (Himachal Pradesh) to Chandigarh,FlixBus,A/C Seater (2+2),18:00,00:55,06h 55m,INR 669,13 Seats available,4.9
370,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,569,12 Seats available,4.9
371,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,569,12 Seats available,4.7
372,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,702,14 Seats available,4.9
373,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,00:40,05h 50m,720,26 Seats available,3.6
374,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,702,14 Seats available,5.0
375,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,00:40,05h 40m,720,26 Seats available,3.1
376,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,759,26 Seats available,4.3
377,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,00:45,05h 15m,634,29 Seats available,4.6
378,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,703,7 Seats available,4.8
379,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 700,7 Seats available,4.0
380,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,703,7 Seats available,5.0
381,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:15,05h 40m,INR 700,7 Seats available,4.8
382,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,00:45,05h 10m,663,27 Seats available,4.5
383,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,02:00,06h 05m,522,23 Seats available,4.7
384,Dharamshala (Himachal Pradesh) to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),19:58,01:50,05h 52m,608,24 Seats available,4.4
385,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,02:00,06h 00m,522,23 Seats available,4.9
386,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,01:55,05h 25m,647,13 Seats available,4.6
387,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:20,05h 50m,809,15 Seats available,3.8
388,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,01:55,05h 17m,647,13 Seats available,5.0
389,Dharamshala (Himachal Pradesh) to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:38,01:50,05h 12m,608,24 Seats available,4.4
390,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,02:20,05h 40m,809,15 Seats available,3.4
391,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,02:35,05h 40m,569,16 Seats available,4.8
392,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,02:45,05h 45m,764,6 Seats available,4.9
393,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,02:35,05h 35m,569,12 Seats available,4.7
394,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,02:45,05h 30m,764,6 Seats available,4.9
395,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,02:45,05h 15m,634,39 Seats available,4.6
396,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,02:45,05h 10m,627,37 Seats available,4.7
397,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:20,05h 35m,759,14 Seats available,4.7
398,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,03:20,05h 30m,759,14 Seats available,4.8
399,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,07:30,08h 25m,469,19 Seats available,4.4
400,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,08:00,08h 10m,770,20 Seats available,4.8
401,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07:30,08h 40m,513,10 Seats available,4.4
402,Chandigarh to Katra (jammu and kashmir),Baru travels,A/C Seater / Sleeper (2+2),20:45,06:30,09h 45m,INR 700,27 Seats available,3.4
403,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,06:30,07h 30m,539,39 Seats available,No rating
404,Chandigarh to Katra (jammu and kashmir),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:00,07h 30m,539,37 Seats available,No rating
405,Chandigarh to Katra (jammu and kashmir),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,08:10,08h 40m,INR 800,4 Seats available,2.8
406,Chandigarh to Katra (jammu and kashmir),Big Bus,A/C Seater / Sleeper (2+2),22:25,06:35,08h 10m,INR 590,38 Seats available,2.9
407,Chandigarh to Katra (jammu and kashmir),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,08:15,08h 45m,684,26 Seats available,4.3
408,Chandigarh to Katra (jammu and kashmir),RK Holiday,A/C Seater / Sleeper (2+2),22:35,07:45,09h 10m,712,37 Seats available,2.9
409,Chandigarh to Katra (jammu and kashmir),Goel Tourist (Regd),A/C Seater / Sleeper (2+2),23:15,08:00,08h 45m,463,40 Seats available,3.4
410,Chandigarh to Katra (jammu and kashmir),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07:20,08h 50m,INR 999,38 Seats available,3.1
411,Chandigarh to Katra (jammu and kashmir),City Land Travels,A/C Seater/Sleeper (2+1),23:50,08:50,09h 00m,666,1 Seat available,2.2
412,Chandigarh to Katra (jammu and kashmir),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:29,08:00,08h 31m,INR 599,24 Seats available,1.5
413,Chandigarh to Katra (jammu and kashmir),Big Bus,A/C Seater / Sleeper (2+2),20:20,04:30,08h 10m,INR 591,42 Seats available,2.6
414,Hisar (Haryana) to Chandigarh,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
415,Rohtak to Chandigarh,GK Travels,A/C Seater/Sleeper (2+1),20:35,23:45,03h 10m,INR 1099,18 Seats available,3.6
416,Rohtak to Chandigarh,GK Travels,A/C Seater/Sleeper (2+1),20:35,23:55,03h 20m,INR 1099,17 Seats available,3.6
417,Rohtak to Chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:20,04h 25m,759,17 Seats available,3.3
418,Chandigarh to Una (Himachal Pradesh),Chandigarh Transport Undertaking (CTU) - 165967,HVAC Seater (2+3),16:30,19:30,03h 00m,INR 206.67,47 Seats available,4.4
419,Chandigarh to Una (Himachal Pradesh),Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,02:30,02h 35m,474,23 Seats available,4.3
420,Chandigarh to Una (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,02:40,02h 45m,569,16 Seats available,4.3
421,Chandigarh to Jammu (j and k),Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,07:00,07h 10m,770,20 Seats available,4.5
422,Chandigarh to Jammu (j and k),Moon Light Travels Katra,A/C Sleeper (2+1),21:15,04:30,07h 15m,584,10 Seats available,4.4
423,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06:00,06h 55m,469,19 Seats available,4.3
424,Chandigarh to Jammu (j and k),AdHarikesh Tour N Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,424,16 Seats available,4.0
425,Chandigarh to Jammu (j and k),Zimindara Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 299,26 Seats available,4.2
426,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,06:00,07h 10m,513,10 Seats available,4.4
427,Chandigarh to Jammu (j and k),Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,684,25 Seats available,4.5
428,Chandigarh to Jammu (j and k),AdRadhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,04:45,07h 25m,493,27 Seats available,3.8
429,Chandigarh to Jammu (j and k),Jamna Travels-Jammu,AshokLeyland Stile A/C,20:15,04:30,08h 15m,509,31 Seats available,3.9
430,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,05:00,06h 00m,539,38 Seats available,No rating
431,Chandigarh to Jammu (j and k),CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,03:30,06h 00m,719,2 Seats available,No rating
432,Chandigarh to Jammu (j and k),Baru travels,A/C Seater / Sleeper (2+2),20:45,04:15,07h 30m,INR 400,27 Seats available,3.9
433,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),21:30,04:30,07h 00m,INR 499,10 Seats available,3.7
434,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),23:00,06:00,07h 00m,INR 649,21 Seats available,3.9
435,Chandigarh to Jammu (j and k),Zimindara Travels,AC Sleeper (2+1),22:00,05:00,07h 00m,INR 499,11 Seats available,3.6
436,Chandigarh to Jammu (j and k),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,07:00,07h 30m,INR 800,2 Seats available,3.5
437,Chandigarh to Jammu (j and k),Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:30,04:45,07h 15m,493,27 Seats available,4.2
438,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Sleeper (2+2),21:30,05:05,07h 35m,539,14 Seats available,3.4
439,Chandigarh to Jammu (j and k),SAHARA TRAVELS,A/C Seater / Sleeper (2+2),21:15,05:15,08h 00m,314,15 Seats available,2.6
440,Chandigarh to Jammu (j and k),City Land Travels,A/C Seater/Sleeper (2+1),23:50,07:30,07h 40m,666,1 Seat available,3.1
441,Chandigarh to Jammu (j and k),Goel Tourist (Regd),A/C Seater / Sleeper (2+2),23:15,06:30,07h 15m,463,37 Seats available,2.6
442,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:45,06:30,06h 45m,INR 699,26 Seats available,2.9
443,Chandigarh to Jammu (j and k),GK Travels,A/C Seater/Sleeper (2+1),23:55,06:30,06h 35m,INR 699,31 Seats available,2.2
444,Chandigarh to Jammu (j and k),DS Hari Travels,A/C Sleeper (2+2),21:15,05:00,07h 45m,INR 699,44 Seats available,1.1
445,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),22:25,05:35,07h 10m,INR 590,38 Seats available,2.6
446,Chandigarh to Jammu (j and k),Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,INR 350,45 Seats available,4.0
447,Chandigarh to Jammu (j and k),Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:29,07:15,07h 46m,INR 599,24 Seats available,3.4
448,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),16:20,23:00,06h 40m,INR 429,21 Seats available,3.4
449,Chandigarh to Jammu (j and k),Khurana Bus Service,Volvo A/C (2+2),16:25,23:00,06h 35m,INR 429,13 Seats available,3.4
450,Chandigarh to Jammu (j and k),Big Bus,A/C Seater / Sleeper (2+2),20:20,03:30,07h 10m,INR 591,39 Seats available,2.6
451,Chandigarh to Jammu (j and k),YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,475,46 Seats available,2.1
452,Chandigarh to Rohtak,Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),15:45,20:15,04h 30m,INR 899,35 Seats available,4.4
453,Chandigarh to Rohtak,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:45,20:25,04h 40m,INR 749,23 Seats available,3.3
454,Chandigarh to Rohtak,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:25,23:00,05h 35m,INR 650,41 Seats available,3.5
455,Chandigarh to Rohtak,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,00:10,05h 25m,INR 699,36 Seats available,3.5
456,Chandigarh to Rohtak,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:05,23:40,04h 35m,554,15 Seats available,4.8
457,Chandigarh to Rohtak,Vijay Tour and Travels,Volvo Multi Axle Sleeper B11R (2+1),21:00,01:20,04h 20m,INR 1099,37 Seats available,3.5
458,Chandigarh to Rohtak,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:58,03:45,03h 47m,475,28 Seats available,3.3
459,Chandigarh to Rohtak,Hari Das Tour &Travels,Bharat Benz A/C Semi Sleeper (2+2),17:00,20:55,03h 55m,3950,43 Seats available,3.3
460,Chandigarh to Manali,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,INR 560,37 Seats available,3.9
461,Chandigarh to Manali,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,05:00,08h 20m,INR 945,33 Seats available,4.4
462,Chandigarh to Manali,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 575,27 Seats available,3.9
463,Chandigarh to Manali,HRTC - 1212,A/C Executive (2+3),21:58,06:09,08h 11m,INR 580,42 Seats available,3.9
464,Chandigarh to Manali,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,INR 920,35 Seats available,4.8
465,Chandigarh to Manali,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,07:00,08h 40m,INR 565,34 Seats available,5.0
466,Chandigarh to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,474,10 Seats available,4.7
467,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,509,29 Seats available,3.5
468,Chandigarh to Manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:45,07:00,08h 15m,495,23 Seats available,3.5
469,Chandigarh to Manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,07:30,08h 15m,495,29 Seats available,4.3
470,Chandigarh to Manali,Reo India Travels,Volvo A/C Semi Sleeper (2+2),23:59,07:25,07h 26m,INR 497,14 Seats available,3.7
471,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,509,29 Seats available,3.0
472,Chandigarh to Manali,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59,07:00,07h 01m,INR 999,41 Seats available,No rating
473,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,07:00,06h 00m,1170,29 Seats available,3.4
474,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,INR 573,31 Seats available,2.4
475,Chandigarh to Manali,Travel Zap India Pvt LTD.,Volvo Multi-Axle A/C (2+2),23:24,06:30,07h 06m,INR 1456,46 Seats available,2.5
476,Chandigarh to Manali,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,07:00,07h 01m,698,31 Seats available,1.9
477,Chandigarh to Manali,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,07:00,07h 20m,INR 1649,41 Seats available,4.1
478,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,08:00,08h 15m,INR 573,29 Seats available,3.5
479,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,06:45,06h 55m,INR 849,31 Seats available,3.5
480,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,07:00,07h 01m,INR 1249,33 Seats available,3.5
481,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,07:00,07h 05m,1170,27 Seats available,3.3
482,Chandigarh to Manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:25,08h 40m,584,33 Seats available,3.0
483,Chandigarh to Manali,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,05:00,06h 40m,INR 1199,49 Seats available,2.5
484,Chandigarh to Manali,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,06:30,06h 32m,INR 649,39 Seats available,2.4
485,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),22:35,07:10,08h 35m,INR 3000,45 Seats available,No rating
486,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),20:00,08:00,12h 00m,INR 3000,45 Seats available,No rating
487,Chandigarh to Haldwani,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),22:00,07:55,09h 55m,INR 899,23 Seats available,3.6
488,Chandigarh to Haldwani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,09:00,09h 30m,INR 799,20 Seats available,3.5
489,Jawala Ji to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:05,01:15,04h 10m,INR 700,7 Seats available,4.4
490,Jawala Ji to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,01:30,04h 00m,703,7 Seats available,5.0
491,Jawala Ji to Chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:00,04h 15m,740,5 Seats available,2.7
492,Agra to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165907,HVAC Seater (2+3),17:00,04:00,11h 00m,INR 731.43,46 Seats available,3.7
493,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:30,04:50,07h 20m,722,13 Seats available,4.5
494,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:50,04:20,07h 30m,698,27 Seats available,4.4
495,Jammu (j and k) to Chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:00,03:40,07h 40m,INR 678,8 Seats available,4.9
496,Jammu (j and k) to Chandigarh,New Pal Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,584,4 Seats available,4.3
497,Jammu (j and k) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,02:00,07h 15m,941,4 Seats available,4.4
498,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:15,04:30,07h 15m,938,6 Seats available,4.6
499,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,03:45,07h 15m,542,19 Seats available,4.3
500,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:35,01:30,07h 55m,499,12 Seats available,4.5
501,Jammu (j and k) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,03:40,07h 25m,950,13 Seats available,4.5
502,Jammu (j and k) to Chandigarh,Moon Light Travels Katra,A/C Sleeper (2+1),20:25,04:30,08h 05m,629,1 Seat available,4.1
503,Jammu (j and k) to Chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,21:00,04:30,07h 30m,629,5 Seats available,3.8
504,Jammu (j and k) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45,05:05,07h 20m,INR 699,14 Seats available,3.9
505,Jammu (j and k) to Chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,01:20,07h 20m,INR 751,3 Seats available,5.0
506,Jammu (j and k) to Chandigarh,New Pal Travels,A/C Sleeper (2+1),21:30,05:15,07h 45m,584,4 Seats available,3.7
507,Jammu (j and k) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:00,02:40,07h 40m,542,20 Seats available,4.0
508,Jammu (j and k) to Chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:20,23:58,07h 38m,INR 400,19 Seats available,4.0
509,Jammu (j and k) to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:00,03:55,07h 55m,INR 900,10 Seats available,3.9
510,Jammu (j and k) to Chandigarh,City Land Travels,A/C Sleeper (2+1),20:30,04:15,07h 45m,585,26 Seats available,4.0
511,Jammu (j and k) to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),20:15,03:30,07h 15m,833,5 Seats available,4.1
512,Jammu (j and k) to Chandigarh,IntrCity SmartBus,AC Sleeper (2+1),20:50,04:20,07h 30m,INR 721,13 Seats available,4.3
513,Jammu (j and k) to Chandigarh,DS Hari Travels,A/C Seater / Sleeper (2+2),21:30,05:20,07h 50m,INR 500,32 Seats available,2.7
514,Jammu (j and k) to Chandigarh,Travel Point,A/C Seater / Sleeper (2+2),15:45,23:30,07h 45m,792,20 Seats available,2.8
515,Jammu (j and k) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45,04:50,07h 05m,INR 599,17 Seats available,3.8
516,Jammu (j and k) to Chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),20:30,03:50,07h 20m,554,18 Seats available,3.6
517,Jammu (j and k) to Chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),16:35,01:15,08h 40m,792,2 Seats available,3.5
518,Jammu (j and k) to Chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:40,01:00,08h 20m,INR 600,28 Seats available,4.1
519,Jammu (j and k) to Chandigarh,Just kailash,A/C Seater / Sleeper (2+2),21:45,05:00,07h 15m,519,30 Seats available,3.2
520,Jammu (j and k) to Chandigarh,Moon Light Travels Katra,A/C Seater / Sleeper (2+2),22:15,04:40,06h 25m,467,18 Seats available,3.0
521,Jammu (j and k) to Chandigarh,DS Hari Travels,A/C Sleeper (2+2),21:45,05:35,07h 50m,INR 650,22 Seats available,2.5
522,Jammu (j and k) to Chandigarh,Gola Bus Service,VE A/C Seater (2+2),20:20,03:50,07h 30m,INR 3499,18 Seats available,4.5
523,Jammu (j and k) to Chandigarh,IntrCity SmartBus,AC Sleeper (2+1),20:45,04:15,07h 30m,INR 764,20 Seats available,4.4
524,Jammu (j and k) to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),20:30,04:15,07h 45m,729,22 Seats available,4.3
525,Jammu (j and k) to Chandigarh,Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),21:20,05:30,08h 10m,INR 700,16 Seats available,4.0
526,Jammu (j and k) to Chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),21:15,05:15,08h 00m,INR 1049,12 Seats available,2.0
527,Jammu (j and k) to Chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),21:00,05:15,08h 15m,INR 699,24 Seats available,3.4
528,Jammu (j and k) to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),20:00,01:15,05h 15m,1849,52 Seats available,3.0
529,Jammu (j and k) to Chandigarh,DS Hari Travels,A/C Seater / Sleeper (2+2),21:30,04:35,07h 05m,INR 499,41 Seats available,2.6
530,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),18:30,01:00,06h 30m,INR 1199,28 Seats available,2.6
531,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),23:00,05:30,06h 30m,INR 1299,32 Seats available,2.6
532,Jammu (j and k) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,INR 1299,34 Seats available,2.6
533,Jammu (j and k) to Chandigarh,Ashok Travels,A/C Seater / Sleeper (2+2),17:30,00:00,06h 30m,INR 1195,52 Seats available,2.5
534,Jammu (j and k) to Chandigarh,YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),21:20,05:30,08h 10m,523,20 Seats available,2.1
535,Chandigarh to Hisar (Haryana),Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:05,04h 35m,INR 600,28 Seats available,3.0
536,Chandigarh to Hisar (Haryana),Vijay Tour and Travels,AC Sleeper (2+1),20:00,00:10,04h 10m,832,25 Seats available,3.5
537,Chandigarh to Hisar (Haryana),Rathore Sonal Travels,A/C Seater/Sleeper (2+1),18:00,00:00,06h 00m,647,14 Seats available,2.4
538,Chandigarh to Kathgodam,Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),19:10,07:40,12h 30m,INR 950.48,47 Seats available,4.3
539,Chandigarh to Kathgodam,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,09:10,09h 40m,INR 799,23 Seats available,3.5
540,Chandigarh to Kathgodam,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),22:00,08:15,10h 15m,INR 1099,23 Seats available,3.9
541,Haridwar to Chandigarh,HRTC - 1234,Ordinary 3+2 Non AC Seater,16:45,23:55,07h 10m,INR 306,37 Seats available,3.9
