,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
231,Ranchi to Hajipur (Bihar),Pappu Travels (yvts),A/C Seater/Sleeper (2+1),16:45,03:30,10h 45m,INR 800,8 Seats available,3.0
232,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,04:00,09h 30m,900,4 Seats available,2.5
233,Ranchi to Hajipur (Bihar),Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,05:00,09h 45m,900,53 Seats available,2.5
234,Ranchi to Hajipur (Bihar),Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,03:55,09h 40m,INR 800,24 Seats available,2.1
235,Ranchi to Hajipur (Bihar),Tejas Maa Bhawani,A/C Sleeper (2+1),18:30,05:00,10h 30m,INR 700,8 Seats available,2.1
236,Lucknow to Gopalganj (Bihar),Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,23:00,07:00,08h 00m,595,23 Seats available,3.1
237,Lucknow to Gopalganj (Bihar),Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,03:45,06h 45m,INR 1299,30 Seats available,4.4
238,Lucknow to Gopalganj (Bihar),Panwar Travels,A/C Seater / Sleeper (2+1),21:30,04:05,06h 35m,694,27 Seats available,2.8
239,Lucknow to Gopalganj (Bihar),Maan Travels,NON AC Seater / Sleeper 2+1,23:55,10:30,10h 35m,INR 1050,41 Seats available,1.6
240,Lucknow to Gopalganj (Bihar),Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,07:30,08h 00m,INR 1799,47 Seats available,1.3
