,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
263,Kota(Rajasthan) to Jaipur (Rajasthan),Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:50,02:25,04h 35m,INR 400,32 Seats available,2.2
264,Kota(Rajasthan) to Jaipur (Rajasthan),Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:50,05:00,05h 10m,INR 300,22 Seats available,2.3
265,Kota(Rajasthan) to Jaipur (Rajasthan),Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:00,05h 30m,INR 300,27 Seats available,2.5
266,Kota(Rajasthan) to Jaipur (Rajasthan),Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:59,05:30,05h 31m,INR 500,33 Seats available,1.3
267,Kota(Rajasthan) to Jaipur (Rajasthan),Babu Travels,Bharat Benz A/C Sleeper (2+1),00:30,04:30,04h 00m,INR 999,4 Seats available,1.2
268,Kota(Rajasthan) to Jaipur (Rajasthan),Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,INR 300,26 Seats available,2.2
269,Kota(Rajasthan) to Jaipur (Rajasthan),M R Travels,NON AC Seater / Sleeper 2+1,22:50,05:05,06h 15m,INR 350,15 Seats available,2.9
270,Kota(Rajasthan) to Jaipur (Rajasthan),Navrang Travels,A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,360,18 Seats available,1.9
271,Kota(Rajasthan) to Jaipur (Rajasthan),Siddhivinayak Travels,NON A/C Sleeper (2+1),15:40,19:30,03h 50m,INR 400,15 Seats available,2.0
272,Kota(Rajasthan) to Jaipur (Rajasthan),SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),NON AC Seater / Sleeper 2+1,15:00,20:30,05h 30m,INR 1000,21 Seats available,3.7
273,Kota(Rajasthan) to Jaipur (Rajasthan),Sangam Travels,A/C Seater / Sleeper (2+1),16:30,23:00,06h 30m,INR 400,32 Seats available,2.8
274,Jaipur (Rajasthan) to Aligarh (uttar pradesh),RSRTC - 193464,Express Non AC Seater 2+3,18:40,03:00,08h 20m,INR 369,42 Seats available,3.5
275,Jaipur (Rajasthan) to Aligarh (uttar pradesh),RSRTC - 190202,Express Non AC Seater 2+3,21:50,05:00,07h 10m,INR 369,42 Seats available,4.0
276,Jaipur (Rajasthan) to Aligarh (uttar pradesh),RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,04:30,06h 29m,INR 463,22 Seats available,3.5
277,Jaipur (Rajasthan) to Aligarh (uttar pradesh),RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,06:00,07h 00m,INR 570,20 Seats available,4.2
278,Jaipur (Rajasthan) to Aligarh (uttar pradesh),UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07:25,07h 41m,INR 361,52 Seats available,3.3
279,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Rinku Travels,A/C Seater / Sleeper (2+1),21:15,04:25,07h 10m,INR 400,39 Seats available,3.7
280,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,INR 499,19 Seats available,3.1
281,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Rinku Travels,A/C Seater / Sleeper (2+1),21:30,04:55,07h 25m,INR 400,38 Seats available,4.3
282,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,02:15,07h 00m,INR 476,27 Seats available,3.2
283,Jaipur (Rajasthan) to Aligarh (uttar pradesh),SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,04:00,06h 45m,555,23 Seats available,2.4
284,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,INR 499,30 Seats available,No rating
285,Jaipur (Rajasthan) to Aligarh (uttar pradesh),SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,03:15,07h 00m,555,21 Seats available,2.4
286,Jaipur (Rajasthan) to Aligarh (uttar pradesh),SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:15,04:30,06h 15m,833,32 Seats available,2.4
287,Jaipur (Rajasthan) to Kota(Rajasthan),RSRTC - 191378,NON AC Seater / Sleeper 2+1,16:40,22:00,05h 20m,INR 347,25 Seats available,4.7
288,Jaipur (Rajasthan) to Kota(Rajasthan),RSRTC - 192559,Express Non AC Seater 2+3,17:00,22:25,05h 25m,INR 265,46 Seats available,3.5
289,Jaipur (Rajasthan) to Kota(Rajasthan),RSRTC - 193794,Express Non AC Seater 2+3,18:00,00:00,06h 00m,INR 265,42 Seats available,3.5
290,Jaipur (Rajasthan) to Kota(Rajasthan),RSRTC - 192762,Express Non AC Seater 2+3,18:40,00:10,05h 30m,INR 265,46 Seats available,3.5
291,Jaipur (Rajasthan) to Kota(Rajasthan),RSRTC - 175208,Express Non AC Seater 2+3,23:00,04:00,05h 00m,INR 265,42 Seats available,1.8
292,Jaipur (Rajasthan) to Kota(Rajasthan),Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 500,13 Seats available,4.0
293,Jaipur (Rajasthan) to Kota(Rajasthan),Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,INR 250,34 Seats available,3.6
294,Jaipur (Rajasthan) to Kota(Rajasthan),Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,416,20 Seats available,4.0
295,Jaipur (Rajasthan) to Kota(Rajasthan),Babu Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:45,06h 30m,231,25 Seats available,3.4
296,Jaipur (Rajasthan) to Kota(Rajasthan),M R Travels,AC Sleeper (2+1),18:00,23:45,05h 45m,INR 1500,19 Seats available,4.2
297,Jaipur (Rajasthan) to Kota(Rajasthan),Verma Travels.,A/C Sleeper (2+1),19:30,23:59,04h 29m,INR 499,18 Seats available,3.0
298,Jaipur (Rajasthan) to Kota(Rajasthan),Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,04h 25m,INR 571,19 Seats available,3.4
299,Jaipur (Rajasthan) to Kota(Rajasthan),Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,INR 250,26 Seats available,3.2
300,Jaipur (Rajasthan) to Kota(Rajasthan),Navrang Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,270,38 Seats available,2.1
301,Jaipur (Rajasthan) to Kota(Rajasthan),Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:25,05:25,06h 00m,INR 350,29 Seats available,2.5
302,Jaipur (Rajasthan) to Kota(Rajasthan),Jakhar Travels,A/C Seater / Sleeper (2+1),23:30,04:30,05h 00m,INR 429,18 Seats available,2.8
303,Jaipur (Rajasthan) to Kota(Rajasthan),Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:30,05h 15m,INR 333.33,31 Seats available,2.3
304,Jaipur (Rajasthan) to Kota(Rajasthan),DEV HIGH SPEED TRAVELS AND CARGO,A/C Sleeper (2+1),21:35,01:35,04h 00m,INR 637,9 Seats available,3.1
305,Jaipur (Rajasthan) to Kota(Rajasthan),Intercity Travels Indore,A/C Sleeper (2+1),20:30,00:30,04h 00m,INR 850,10 Seats available,2.0
306,Jaipur (Rajasthan) to Kota(Rajasthan),Gajraj Travels,A/C Sleeper (2+1),21:00,02:00,05h 00m,INR 1000,7 Seats available,4.5
307,Jaipur (Rajasthan) to Kota(Rajasthan),B R Travels,AC Sleeper (2+1),21:30,02:10,04h 40m,INR 800,24 Seats available,4.0
308,Jaipur (Rajasthan) to Kota(Rajasthan),Sethi Yatra Company,NON A/C Seater/ Sleeper (2+1),18:30,23:55,05h 25m,474,26 Seats available,3.8
309,Jaipur (Rajasthan) to Kota(Rajasthan),Sethi Yatra Company,NON A/C Sleeper (2+1),21:20,02:45,05h 25m,665,19 Seats available,3.8
310,Jaipur (Rajasthan) to Kota(Rajasthan),Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,333,14 Seats available,3.6
311,Jaipur (Rajasthan) to Kota(Rajasthan),Gagan Sarkar Upkar Travels,NON A/C Sleeper (2+1),22:15,02:15,04h 00m,INR 900,15 Seats available,3.3
312,Jaipur (Rajasthan) to Kota(Rajasthan),Ansari Travels,A/C Sleeper (2+1),21:00,02:15,05h 15m,1100,5 Seats available,3.3
313,Jaipur (Rajasthan) to Kota(Rajasthan),Jakhar Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:00,05h 30m,INR 250,28 Seats available,3.3
314,Jaipur (Rajasthan) to Kota(Rajasthan),Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),20:15,01:30,05h 15m,INR 700,13 Seats available,3.2
315,Jaipur (Rajasthan) to Kota(Rajasthan),Deepak Transport Company,A/C Seater / Sleeper (2+1),21:20,01:35,04h 15m,647,38 Seats available,3.1
316,Jaipur (Rajasthan) to Kota(Rajasthan),Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,03:30,05h 30m,INR 450,22 Seats available,2.8
317,Jaipur (Rajasthan) to Kota(Rajasthan),Kalpana Travels Pvt. Ltd.,NON A/C Sleeper (2+1),18:00,23:30,05h 30m,INR 700,30 Seats available,2.8
318,Jaipur (Rajasthan) to Kota(Rajasthan),Priya Bus Service,AC Seater (2+2),16:00,21:00,05h 00m,INR 399,42 Seats available,2.0
319,Jaipur (Rajasthan) to Kota(Rajasthan),Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,INR 300,26 Seats available,2.9
320,Jaipur (Rajasthan) to Kota(Rajasthan),Priya Bus Service,Non AC Seater (2+3),15:50,20:50,05h 00m,INR 350,45 Seats available,1.8
321,Jaipur (Rajasthan) to Kota(Rajasthan),Ganesh Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:00,06h 00m,INR 350,29 Seats available,2.0
322,Jaipur (Rajasthan) to Kota(Rajasthan),Ganesh Travels,A/C Seater / Sleeper (2+1),21:45,03:00,05h 15m,INR 700,26 Seats available,2.7
323,Jaipur (Rajasthan) to Kota(Rajasthan),Intercity Travels Indore,NON A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 600,30 Seats available,2.0
324,Jaipur (Rajasthan) to Kota(Rajasthan),A One Travel Agency,NON A/C Seater/ Sleeper (2+1),19:30,00:14,04h 44m,INR 600,47 Seats available,2.0
325,Jaipur (Rajasthan) to Kota(Rajasthan),Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),22:30,03:30,05h 00m,INR 600,40 Seats available,1.4
326,Jaipur (Rajasthan) to Kota(Rajasthan),M R Travels,A/C Sleeper (2+1),21:00,02:25,05h 25m,INR 900,37 Seats available,3.6
327,Jaipur (Rajasthan) to Kota(Rajasthan),Ansari Travels,NON A/C Sleeper (2+1),18:30,23:30,05h 00m,750,15 Seats available,3.3
328,Jaipur (Rajasthan) to Kota(Rajasthan),Chouhan travels and Cargo,NON A/C Sleeper (2+1),22:00,03:00,05h 00m,INR 900,23 Seats available,3.2
329,Jaipur (Rajasthan) to Kota(Rajasthan),Ganesh Travels,A/C Seater / Sleeper (2+1),23:00,05:20,06h 20m,INR 500,27 Seats available,2.7
330,Jaipur (Rajasthan) to Kota(Rajasthan),Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,04:20,06h 20m,INR 450,25 Seats available,2.7
331,Jaipur (Rajasthan) to Kota(Rajasthan),A One Travel Agency,Non A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 350,35 Seats available,2.0
332,Jaipur (Rajasthan) to Kota(Rajasthan),A One Travel Agency,A/C Sleeper (2+1),21:15,02:10,04h 55m,INR 1000,34 Seats available,2.0
333,Pali (Rajasthan) to Udaipur,RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,INR 212,42 Seats available,4.3
334,Pali (Rajasthan) to Udaipur,RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,INR 212,42 Seats available,4.3
335,Pali (Rajasthan) to Udaipur,RSRTC - 158796,Super Luxury Volvo AC Seater Pushback 2+2,17:15,21:00,03h 45m,INR 438,37 Seats available,4.4
336,Pali (Rajasthan) to Udaipur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,14:50,20:20,05h 30m,INR 360,26 Seats available,3.3
337,Pali (Rajasthan) to Udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),15:20,20:00,04h 40m,INR 460,25 Seats available,4.4
338,Pali (Rajasthan) to Udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,22:40,06h 10m,INR 350,42 Seats available,4.2
339,Pali (Rajasthan) to Udaipur,Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),17:30,23:00,05h 30m,INR 400,42 Seats available,3.8
340,Pali (Rajasthan) to Udaipur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:40,21:00,03h 20m,INR 475,49 Seats available,4.4
341,Pali (Rajasthan) to Udaipur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),18:10,21:40,03h 30m,INR 550,18 Seats available,4.8
342,Pali (Rajasthan) to Udaipur,Raj Travel (Laxmi Traveller),Bharat Benz A/C Seater (2+1),18:30,22:00,03h 30m,INR 500,23 Seats available,4.8
343,Pali (Rajasthan) to Udaipur,M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:45,22:45,04h 00m,INR 600,34 Seats available,4.0
344,Pali (Rajasthan) to Udaipur,Hans Travels (I) Private Limited,A/C Sleeper (2+1),18:45,23:15,04h 30m,INR 400,28 Seats available,3.2
345,Pali (Rajasthan) to Udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),19:15,23:20,04h 05m,INR 400,26 Seats available,4.4
346,Pali (Rajasthan) to Udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),20:45,01:15,04h 30m,INR 400,42 Seats available,4.5
347,Pali (Rajasthan) to Udaipur,Gajraj Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,INR 400,42 Seats available,4.5
348,Pali (Rajasthan) to Udaipur,M R Travels,NON A/C Seater/ Sleeper (2+1),21:45,02:30,04h 45m,INR 360,40 Seats available,4.4
349,Pali (Rajasthan) to Udaipur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),22:30,03:50,05h 20m,INR 360,34 Seats available,4.5
350,Pali (Rajasthan) to Udaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 460,40 Seats available,3.3
351,Pali (Rajasthan) to Udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,04:35,05h 35m,INR 360,42 Seats available,4.2
352,Pali (Rajasthan) to Udaipur,SHRI VISHWAKARMA TRAVELS (KETU),NON A/C Sleeper (2+1),23:00,05:00,06h 00m,INR 500,35 Seats available,3.5
353,Pali (Rajasthan) to Udaipur,Tiger Travels,A/C Seater / Sleeper (2+1),23:10,04:00,04h 50m,INR 460,40 Seats available,4.1
354,Pali (Rajasthan) to Udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:30,04:20,04h 50m,INR 360,42 Seats available,4.2
355,Pali (Rajasthan) to Udaipur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),23:34,04:50,05h 16m,INR 360,22 Seats available,4.5
356,Pali (Rajasthan) to Udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),23:35,04:15,04h 40m,INR 460,30 Seats available,3.5
357,Pali (Rajasthan) to Udaipur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:45,04:45,05h 00m,INR 460,36 Seats available,3.3
358,Pali (Rajasthan) to Udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:45,04:30,04h 45m,INR 401,36 Seats available,3.7
359,Pali (Rajasthan) to Udaipur,Ashok Travels,Non A/C Seater / Sleeper (2+1),15:30,21:45,06h 15m,INR 650,34 Seats available,2.8
360,Pali (Rajasthan) to Udaipur,Jai Shankar Travels,NON A/C Sleeper (2+1),23:30,06:30,07h 00m,INR 500,31 Seats available,No rating
361,Udaipur to Pali (Rajasthan),RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,INR 212,36 Seats available,4.5
362,Udaipur to Pali (Rajasthan),RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,INR 212,42 Seats available,4.5
363,Udaipur to Pali (Rajasthan),Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,20:40,04h 40m,INR 300,39 Seats available,3.6
364,Udaipur to Pali (Rajasthan),Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,20:35,03h 35m,INR 550,7 Seats available,4.7
365,Udaipur to Pali (Rajasthan),M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:00,03h 50m,INR 475,26 Seats available,4.6
366,Udaipur to Pali (Rajasthan),Raj Travel,A/C Seater (2+1),17:30,21:00,03h 30m,INR 800,28 Seats available,4.8
367,Udaipur to Pali (Rajasthan),Raj Travel,Bharat Benz A/C Seater (2+1),17:30,21:00,03h 30m,INR 500,20 Seats available,4.8
368,Udaipur to Pali (Rajasthan),Jain travels regd,A/C Seater / Sleeper (2+1),17:45,21:55,04h 10m,INR 500,30 Seats available,3.8
369,Udaipur to Pali (Rajasthan),Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,00:25,03h 25m,INR 667,16 Seats available,4.4
370,Udaipur to Pali (Rajasthan),Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,INR 460,37 Seats available,3.8
371,Udaipur to Pali (Rajasthan),Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,02:34,04h 34m,INR 300,40 Seats available,3.2
372,Udaipur to Pali (Rajasthan),Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,04h 40m,INR 300,27 Seats available,3.8
373,Sikar to Bikaner,RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,INR 250,42 Seats available,4.0
374,Sikar to Bikaner,RSRTC - 189225,Super Luxury Volvo AC Seater Pushback 2+2,19:10,23:00,03h 50m,INR 421,33 Seats available,3.3
375,Sikar to Bikaner,Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 619,8 Seats available,4.6
376,Sikar to Bikaner,RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),15:30,18:50,03h 20m,INR 350,22 Seats available,4.3
377,Sikar to Bikaner,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,INR 714,27 Seats available,4.6
378,Sikar to Bikaner,Milan Travels,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 523,14 Seats available,4.7
379,Sikar to Bikaner,Milan Travels,A/C Seater / Sleeper (2+1),19:01,22:30,03h 29m,INR 523,32 Seats available,4.0
380,Sikar to Bikaner,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,23:25,03h 15m,INR 523,25 Seats available,4.5
381,Sikar to Bikaner,Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,INR 381,36 Seats available,4.4
382,Sikar to Bikaner,Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,INR 350,39 Seats available,3.2
383,Sikar to Bikaner,Amar Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,INR 429,30 Seats available,3.9
384,Sikar to Bikaner,Amar Travels,A/C Seater / Sleeper (2+1),23:35,04:05,04h 30m,INR 330,29 Seats available,3.9
385,Sikar to Bikaner,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:00,19:10,03h 10m,INR 666.67,49 Seats available,2.8
386,Sikar to Bikaner,Rathore Travels Madho,A/C Seater / Sleeper (2+1),18:15,22:15,04h 00m,INR 350,31 Seats available,1.8
387,Sikar to Bikaner,Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:15,00:00,03h 45m,INR 450,40 Seats available,1.3
388,Sikar to Bikaner,AMBIKA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,21:05,02:25,05h 20m,INR 620,27 Seats available,No rating
389,Sikar to Bikaner,Panwar Travels,A/C Seater / Sleeper (2+1),23:29,04:55,05h 26m,INR 425,18 Seats available,2.8
390,Sikar to Bikaner,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,INR 400,14 Seats available,2.3
391,Jaipur (Rajasthan) to Bharatpur,RSRTC - 184457,Express Non AC Seater 2+3,15:55,19:55,04h 00m,INR 205,42 Seats available,3.2
392,Jaipur (Rajasthan) to Bharatpur,RSRTC - 176734,Express Non AC Seater 2+3,16:10,20:10,04h 00m,INR 205,42 Seats available,3.2
393,Jaipur (Rajasthan) to Bharatpur,RSRTC - 154776,Express Non AC Seater 2+3,16:20,20:20,04h 00m,INR 205,42 Seats available,3.2
394,Jaipur (Rajasthan) to Bharatpur,RSRTC - 184543,Express Non AC Seater 2+3,16:30,20:35,04h 05m,INR 205,42 Seats available,3.2
395,Jaipur (Rajasthan) to Bharatpur,RSRTC - 192152,Semi Deluxe Non AC Seater 2+2,16:50,20:58,04h 08m,INR 223,35 Seats available,3.2
396,Jaipur (Rajasthan) to Bharatpur,RSRTC - 193620,Express Non AC Seater 2+3,17:00,21:00,04h 00m,INR 205,42 Seats available,3.2
397,Jaipur (Rajasthan) to Bharatpur,RSRTC - 192993,A/C Seater / Sleeper (2+1),18:00,21:30,03h 30m,INR 400,36 Seats available,3.8
398,Jaipur (Rajasthan) to Bharatpur,RSRTC - 179677,Express Non AC Seater 2+3,18:15,22:10,03h 55m,INR 205,42 Seats available,3.2
399,Jaipur (Rajasthan) to Bharatpur,RSRTC - 175161,Express Non AC Seater 2+3,18:15,22:30,04h 15m,INR 205,42 Seats available,3.2
400,Jaipur (Rajasthan) to Bharatpur,RSRTC - 154672,Express Non AC Seater 2+3,18:30,22:20,03h 50m,INR 205,42 Seats available,3.2
401,Jaipur (Rajasthan) to Bharatpur,RSRTC - 193464,Express Non AC Seater 2+3,18:40,10:00,15h 20m,INR 205,42 Seats available,3.2
402,Jaipur (Rajasthan) to Bharatpur,RSRTC - 154771,Express Non AC Seater 2+3,19:00,22:40,03h 40m,INR 205,42 Seats available,3.2
403,Jaipur (Rajasthan) to Bharatpur,RSRTC - 155086,Express Non AC Seater 2+3,20:10,00:30,04h 20m,INR 205,42 Seats available,3.2
404,Jaipur (Rajasthan) to Bharatpur,RSRTC - 158462,NON AC Seater / Sleeper 2+1,20:40,00:40,04h 00m,INR 275,37 Seats available,3.2
405,Jaipur (Rajasthan) to Bharatpur,RSRTC - 193673,Express Non AC Seater 2+3,21:00,01:45,04h 45m,INR 205,42 Seats available,3.2
406,Jaipur (Rajasthan) to Bharatpur,RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,01:50,03h 49m,INR 275,34 Seats available,3.2
407,Jaipur (Rajasthan) to Bharatpur,RSRTC - 170939,Express Non AC Seater 2+3,22:10,02:00,03h 50m,INR 205,42 Seats available,3.2
408,Jaipur (Rajasthan) to Bharatpur,RSRTC - 189611,A/C Seater / Sleeper (2+1),22:30,02:28,03h 58m,INR 400,36 Seats available,3.2
409,Jaipur (Rajasthan) to Bharatpur,RSRTC - 193868,NON AC Seater / Sleeper 2+1,22:31,02:28,03h 57m,INR 275,37 Seats available,3.2
410,Jaipur (Rajasthan) to Bharatpur,RSRTC - 185657,Express Non AC Seater 2+3,22:40,02:30,03h 50m,INR 205,42 Seats available,3.2
411,Jaipur (Rajasthan) to Bharatpur,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:15,03h 15m,INR 338,37 Seats available,3.2
412,Jaipur (Rajasthan) to Bharatpur,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,450,37 Seats available,1.4
413,Jaipur (Rajasthan) to Bharatpur,NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,INR 600,26 Seats available,1.5
414,Jaipur (Rajasthan) to Bharatpur,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,00:30,04h 00m,INR 570,56 Seats available,2.6
415,Jaipur (Rajasthan) to Bharatpur,Deepak Transport Company,AC Seater (2+2),15:00,17:40,02h 40m,740,11 Seats available,3.1
416,Jaipur (Rajasthan) to Bharatpur,Shri mahavir tour and travels,AC Sleeper (2+1),15:15,19:15,04h 00m,INR 2500,32 Seats available,4.2
417,Jaipur (Rajasthan) to Bharatpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:20,19:20,04h 00m,INR 399,11 Seats available,3.7
418,Jaipur (Rajasthan) to Bharatpur,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),15:20,19:00,03h 40m,647,37 Seats available,3.7
419,Jaipur (Rajasthan) to Bharatpur,Maharaja Travels,A/C Seater / Sleeper (2+1),15:30,19:55,04h 25m,INR 1429,42 Seats available,3.1
420,Jaipur (Rajasthan) to Bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:00,19:50,03h 50m,463,22 Seats available,3.8
421,Jaipur (Rajasthan) to Bharatpur,Shri mahavir tour and travels,AC Sleeper (2+1),17:15,21:35,04h 20m,INR 1200,36 Seats available,4.2
422,Kishangarh to Jodhpur,RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,16:00,20:45,04h 45m,INR 524,3 Seats available,2.9
423,Kishangarh to Jodhpur,RSRTC - 168081,Express Non AC Seater 2+3,16:40,22:15,05h 35m,INR 258,42 Seats available,2.9
424,Kishangarh to Jodhpur,RSRTC - 163509,Express Non AC Seater 2+3,17:05,22:30,05h 25m,INR 258,42 Seats available,2.9
425,Kishangarh to Jodhpur,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,19:00,23:45,04h 45m,INR 524,11 Seats available,4.0
426,Kishangarh to Jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,19:20,00:15,04h 55m,INR 258,42 Seats available,2.9
427,Kishangarh to Jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,22:40,04:40,06h 00m,INR 334,27 Seats available,2.9
428,Kishangarh to Jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,23:00,05:00,06h 00m,INR 250,42 Seats available,2.9
429,Kishangarh to Jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,23:59,04:45,04h 46m,INR 524,37 Seats available,2.9
430,Kishangarh to Jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 429,28 Seats available,3.7
431,Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:00,03:40,04h 40m,428,22 Seats available,3.5
432,Kishangarh to Jodhpur,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:40,02:15,04h 35m,INR 500,37 Seats available,3.3
433,Kishangarh to Jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),20:10,00:35,04h 25m,INR 400,14 Seats available,3.2
434,Kishangarh to Jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),21:00,01:30,04h 30m,INR 400,26 Seats available,3.0
435,Kishangarh to Jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),16:00,20:45,04h 45m,INR 600,33 Seats available,2.5
436,Kishangarh to Jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),23:15,03:10,03h 55m,INR 600,22 Seats available,3.5
